Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
3169197,2023-01-05 16:49:23,Lager,Cans,Malleswaram,13,24.472887575759177,4.556279128186965,1.0660193763414338,5.7498952706270465,41,7,1:0.38:0.23,594,11970.809434516475,7.302048160655831,75.98536278094316,4.907643185933948,4.561545470912975,2.187979746255122
8202682,2023-01-05 17:19:28,Stout,Cans,Jayanagar,12,16.96139162394821,4.997517997642986,1.0599755212771327,5.992303441610159,30,9,1:0.23:0.17,1971,6147.947651545921,7.185185089466803,81.33766320806437,4.659193965330918,2.5602489907888697,2.7545864007259966
6267905,2023-01-05 21:16:41,Ale,Cans,Indiranagar,12,24.703707232488938,4.947878575659406,1.0323053735238825,5.113461519253882,21,6,1:0.29:0.11,4091,13537.258575227748,7.199798543600787,74.5161327282337,2.614149930288839,4.879482382447594,3.586640654908476
7498356,2023-01-05 21:57:19,Wheat Beer,Kegs,Yelahanka,14,23.61713305177477,5.113483807796916,1.0366784276710133,5.822815109798185,33,10,1:0.49:0.22,4807,10203.87341928793,8.68562081498709,79.61444986198609,3.3515804486531606,3.7536999031073703,3.6151366037494714
3678460,2023-01-05 22:43:53,Stout,Bottles,Electronic City,17,16.658359568612635,4.907237018415495,1.065073395784094,4.932433116146571,51,5,1:0.34:0.28,4545,11031.918431618818,7.342388727927833,87.46577408372383,2.2428146562197604,4.3345551156974444,4.102469858299599
5513279,2023-01-06 04:48:54,Wheat Beer,Cans,Indiranagar,17,23.382998566755198,5.465266852082173,1.0750125095653824,4.620604001667346,51,8,1:0.25:0.14,3751,2795.9773303181564,6.28580200958736,75.91474386057541,3.676593350704535,3.742346921468595,4.624688905829762
300505,2023-01-06 04:51:30,Ale,Cans,Marathahalli,12,21.963811765411123,5.05311122436196,1.0528255610675148,5.29143720094125,40,18,1:0.24:0.15,554,16501.053939339952,7.658937351549358,79.102894580214,2.5642900860084463,1.3955750733878167,2.0081834621817873
2064446,2023-01-06 07:51:04,Stout,Pints,Jayanagar,18,23.282557922857045,5.226566141471272,1.0349868003988065,5.125054611495642,23,15,1:0.33:0.17,2156,19272.22882347801,7.708517845635276,88.15968929695624,4.300409519994122,3.794986259941303,1.3015555705652266
8778924,2023-01-06 07:55:15,Wheat Beer,Kegs,HSR Layout,13,16.865426253483832,4.6106692067476285,1.0524270228874109,4.974895810714445,41,13,1:0.39:0.28,691,18866.54574805954,9.954041470785787,86.06925601053128,1.7431120506655349,1.2966245488179604,3.752065808667491
7924062,2023-01-06 13:20:34,Porter,Cans,Jayanagar,17,15.232274859016169,5.380965931671747,1.0525826719882097,5.734884582939915,59,6,1:0.49:0.13,1394,19254.563174770556,8.324312048394559,84.59850669992362,1.0031019389326925,4.2299408626844865,3.2244219412954283
4305864,2023-01-06 14:42:02,Sour,Pints,Whitefield,13,20.537261954923267,5.117040070305036,1.0654517354507889,5.41368065919647,36,14,1:0.25:0.22,3254,11748.324348862368,8.514475215679132,71.97224214832359,3.180676770292616,1.671261293641038,4.604184724490924
7594286,2023-01-06 15:07:45,IPA,Bottles,HSR Layout,16,23.449203265756136,5.207620903795446,1.0718160044548686,4.8469147711613285,31,17,1:0.35:0.23,1556,10783.468175887509,9.16092841285452,76.31894726425465,3.6143058657550617,1.9089502777138048,3.3437904655957125
4495170,2023-01-06 15:51:24,IPA,Kegs,Koramangala,12,20.145235621725206,4.903394874186907,1.0365425761647924,4.795607578914093,36,7,1:0.23:0.25,2925,1818.831679641678,6.197707801430781,88.92783139303799,1.7241198311864845,1.6889669403134109,2.2769824221748296
74487,2023-01-07 06:00:01,Stout,Cans,Rajajinagar,16,23.19427263167334,4.874073066941001,1.0408032184445744,5.520162315130622,51,9,1:0.46:0.11,1039,1391.3944125826981,8.815545960600115,71.07753555733136,2.3034289582976135,3.947117149220505,4.961160370886948
2243999,2023-01-07 13:54:38,Ale,Bottles,HSR Layout,17,24.666308520520275,4.979811167587684,1.0797003993442067,4.518665116331162,58,11,1:0.35:0.16,2129,6885.201230495949,8.764572130934551,88.75034693079138,1.4647331664925338,3.6091771981311083,1.7342139217705186
7169484,2023-01-07 17:57:29,IPA,Pints,HSR Layout,11,15.250140482511414,4.955928115853468,1.063162880861295,5.421679059820834,38,17,1:0.32:0.21,4902,15473.726650376924,6.265145769079384,70.33632222093141,2.6248735884272993,1.843183365569193,3.98559004926888
124590,2023-01-07 20:24:15,Wheat Beer,Cans,Electronic City,11,21.495554113602175,5.217213978632331,1.0459051564714814,5.91188682638389,38,10,1:0.32:0.17,2738,2246.8761992979835,7.764011477015366,81.57164562167947,3.5213027688406657,4.007793983373673,4.7876991176878345
861573,2023-01-07 22:34:02,Sour,Kegs,HSR Layout,12,24.786021259892514,4.53527255995255,1.0422878919603022,5.77976959595094,37,5,1:0.33:0.18,4879,9330.931841513671,8.450432126015942,74.58868318603606,1.9059978561656696,2.5832452312188243,2.081224348422137
5414825,2023-01-07 22:59:43,Pilsner,Kegs,Electronic City,19,16.671980546658848,4.994787262966311,1.0786016747561078,5.528406380329328,30,8,1:0.26:0.20,2726,4873.832584812848,9.852679248546703,85.2193967038394,1.5549822195521341,2.73605171165021,2.306924066439965
1952213,2023-01-08 02:50:58,Wheat Beer,Cans,Indiranagar,18,22.021651174944882,4.9284885871593,1.0381918336706444,5.259396796542056,57,17,1:0.37:0.22,2455,8310.800008147588,6.26194759585646,84.55883498908995,3.3273050569101743,2.2351735506870813,1.4137694838000239
3861402,2023-01-08 05:53:05,Porter,Bottles,HSR Layout,14,20.588565486801507,5.232644661731449,1.0760882001206447,4.7123117881894805,37,13,1:0.30:0.19,2307,8826.300614717027,6.865839735281691,73.65823709692854,1.3087347751734315,3.4225656797545816,4.620167755895515
7304039,2023-01-08 06:17:14,Wheat Beer,Kegs,Indiranagar,15,21.519374556961672,4.745485343704767,1.0599935836200611,5.9434970597616195,35,17,1:0.50:0.27,722,2851.9637031528487,7.37221201448001,80.0602932725467,1.696733341311814,1.3966979190791085,1.9073722812054208
3251311,2023-01-08 14:35:53,Porter,Pints,Yelahanka,14,19.49245725194755,5.267738953597763,1.0439269844079708,5.546560013653124,51,17,1:0.39:0.15,4819,6521.2493427790805,7.739965864948147,70.38059430806757,1.2395513094239545,4.183095670148256,2.503294926925677
279358,2023-01-08 15:44:30,IPA,Kegs,Marathahalli,14,24.63466002605417,5.490872630719425,1.0544286437586097,5.221743470360111,56,10,1:0.34:0.11,2646,2254.6521641915565,9.682930637449887,81.02101234292185,2.959185241853144,3.4226227206503483,2.737779924479765
9262415,2023-01-08 18:38:38,Ale,Kegs,Koramangala,10,17.90903327296053,5.052084114442914,1.0497036098189723,4.70970127951321,55,16,1:0.30:0.27,2442,7311.827993969708,7.477287450022157,88.84324524802388,4.131998321434202,4.537841035070896,1.318555971821123
2039402,2023-01-08 19:42:49,Lager,Pints,Indiranagar,15,15.265982955985285,4.644176904158379,1.0703465608054845,5.1902913314621095,26,13,1:0.32:0.15,1048,15548.534916689605,6.819459838114037,72.38964352162527,4.46913997652112,4.7297810073129405,3.661896324556641
2396758,2023-01-08 22:40:20,Sour,Cans,Indiranagar,12,21.49798175258469,4.530460371391627,1.0493201560230518,5.961888728007509,48,11,1:0.40:0.28,1331,7488.511883087368,9.192690282511375,82.97000408787221,3.90560770481037,1.9071820485267001,4.769269491450954
432654,2023-01-09 00:27:55,IPA,Cans,Rajajinagar,19,23.01969059242142,5.432772746228329,1.0482535285984205,5.322433369935617,52,9,1:0.21:0.20,4815,4036.658546098682,8.831644140422265,79.332769754744,1.6250290474661364,4.3541503787618625,2.1623688986212866
5432375,2023-01-09 02:04:03,Pilsner,Kegs,Marathahalli,16,21.13707733864241,4.807420793322903,1.0729566415225833,5.132826854959397,41,9,1:0.35:0.20,1747,19705.74170402138,6.541421852910048,74.93764064982604,4.22033839713191,2.750361892189475,3.2456881165784615
2069483,2023-01-09 08:53:55,Porter,Kegs,Electronic City,13,24.289763454620324,4.597495702421318,1.0679087931553926,5.561206758553653,47,7,1:0.26:0.13,1273,12489.040620511383,6.582650072872806,73.72779986466912,4.212080572124327,2.5283872051736607,3.1179871998831072
1978870,2023-01-09 12:20:04,Porter,Pints,Electronic City,12,18.388499491006847,4.737292017886163,1.0458331066506408,5.217804642081122,41,7,1:0.30:0.12,927,19862.259703607084,8.641845214948402,71.79833786963071,4.079180398529456,2.9807834258589936,4.249924338664259
7551673,2023-01-09 12:45:46,Stout,Pints,Marathahalli,19,17.760651899975546,5.332434165548361,1.0680950281121993,5.536621911142229,28,15,1:0.34:0.28,2189,9034.520281501484,9.847961601272509,79.948249896175,2.364251397170632,1.521459114401876,1.2771107636014674
4081544,2023-01-09 14:47:46,Ale,Pints,Marathahalli,19,22.09021206260512,4.530248627873298,1.07209281931925,4.702105594585367,46,9,1:0.39:0.16,532,19265.548183949075,9.444437326801497,86.13970189048098,4.357938484300332,3.2514925234410943,1.839344705000753
5738082,2023-01-09 15:32:16,Stout,Cans,Electronic City,13,20.559033275153716,4.827096230369169,1.0798287281813186,5.354210936264305,57,13,1:0.35:0.12,1899,3430.5435673214333,6.450879859749691,73.31628167154233,4.938833105733355,3.8892870577279943,1.2581228418062524
2518733,2023-01-09 16:20:04,Stout,Pints,Indiranagar,14,16.076729102365366,4.963200437004866,1.0414053914758548,5.105011913388432,22,16,1:0.26:0.22,1527,1125.7395472970136,8.748462320831141,72.48620257924252,2.8743420500303576,1.681218063159894,3.083629208635634
7784926,2023-01-10 05:35:54,Lager,Kegs,HSR Layout,13,19.761904160306475,5.474348812959722,1.0417416486762754,4.606761780806295,23,15,1:0.27:0.17,4925,19418.3401879359,9.403127420556444,79.02297405050646,3.502397213254004,1.6494956890349162,2.586230846155936
2247902,2023-01-10 05:58:51,IPA,Pints,HSR Layout,11,23.019332168069106,4.509041692169662,1.0554164971780464,5.245105134757242,54,18,1:0.21:0.14,2985,1000.5991793302389,9.225357575430731,86.34021966170477,4.397891817712386,3.3040346024930436,3.9733873439292884
2625868,2023-01-10 06:23:52,Porter,Pints,Electronic City,17,21.265674832487328,5.1495437889740225,1.0356079553277566,4.9052763161511095,26,10,1:0.25:0.15,2023,3707.416788606397,7.573415422425777,81.46858550341234,2.306703885314176,4.459586434204305,4.930273555958735
5961744,2023-01-10 10:29:15,Stout,Bottles,Koramangala,10,17.69309797703448,5.185278231922161,1.0681467782637577,5.111175400090602,44,9,1:0.41:0.14,945,10947.920940602973,7.216451049063258,85.03784795278146,1.2374554642431455,2.6603096183672994,3.7881279101702146
104277,2023-01-10 10:41:53,Pilsner,Cans,Yelahanka,19,18.571994658446698,5.353879306822123,1.0733879320160538,4.8537321138816765,47,5,1:0.29:0.18,1144,3434.013123207265,9.364873786049824,85.30278282272161,1.5360561467647997,4.349844969013052,3.4369816837784857
4604759,2023-01-10 15:17:02,Ale,Bottles,Marathahalli,11,23.268050964839425,4.912472013625087,1.0368825872484153,4.799650356971274,42,7,1:0.29:0.13,1232,10867.822932839372,9.422980826567581,89.86592790817863,2.120506384497608,1.6001647062546933,2.2323426270843134
8856445,2023-01-10 23:23:57,Wheat Beer,Kegs,Indiranagar,17,18.246065662502126,5.23780120715208,1.051907913695583,5.985037869813671,43,5,1:0.30:0.11,3037,15561.498812124417,7.451634804669684,71.56793849176752,4.969814417133939,3.7078319373395523,3.7329030952600464
1474312,2023-01-11 00:33:16,IPA,Cans,Jayanagar,19,20.01549800545346,4.736311390060911,1.0371641156527134,5.920969804751349,38,12,1:0.33:0.23,3511,8243.335849099542,6.288746244877327,71.16014513352084,1.8273964931547018,3.9502224594630295,4.758992645847361
5932708,2023-01-11 03:46:14,Stout,Cans,Yelahanka,10,17.96766540571983,4.559650718858152,1.0520150568930815,4.60194783004939,32,12,1:0.48:0.10,3891,6118.197299390675,8.874140265443296,79.79101681526544,4.790474713353408,2.8800619863054493,3.81948145633547
4227967,2023-01-11 04:42:20,Stout,Pints,Whitefield,11,16.045891756547423,4.805863584694949,1.0730481163729906,5.483658075731431,53,13,1:0.45:0.22,3687,9569.348658926856,9.288718252644394,89.00054639125557,4.414278484216043,3.6453452949623877,4.297993969997565
3180247,2023-01-11 12:03:59,Ale,Kegs,Jayanagar,14,17.21937813641693,5.044827717962686,1.071161806186814,4.935521760732449,43,15,1:0.22:0.21,4957,7640.768982906979,7.741109533266652,73.50926464244878,1.4079947100796026,2.9497935910117947,1.6319130225034288
6624102,2023-01-11 14:24:34,Porter,Cans,Marathahalli,13,23.0961834756465,4.723742113438953,1.0316710214168576,5.3559053276443915,57,10,1:0.49:0.18,3865,18669.114448967346,9.56772762537912,80.14253070565543,4.27957538353022,2.3711843457821664,4.63800389632862
6401517,2023-01-11 14:59:16,Ale,Pints,Indiranagar,19,22.451350410667615,4.7770729071413935,1.0359592003413773,5.433666996305113,54,19,1:0.41:0.23,4068,10052.378087088044,6.526745660361042,82.33746043529462,1.8744685602566236,1.051291756103387,4.932733616302072
4258176,2023-01-12 09:01:46,Lager,Bottles,Koramangala,14,18.608150419344508,5.1750505062831325,1.0504809965089383,5.887564879197843,26,18,1:0.44:0.11,2201,17282.729324704116,7.727344370346129,72.12064660711404,1.3139738692082759,4.408869436198594,1.2322184315622162
9941933,2023-01-12 09:09:40,Porter,Cans,Koramangala,18,17.22213892379755,4.612428587435777,1.0374636871650817,5.112202103848821,47,6,1:0.33:0.15,3370,7575.73311210855,9.362105469759719,85.27274044591626,3.3202634795228225,4.578334443701259,1.2654912658298447
2763645,2023-01-12 17:39:15,Lager,Pints,Jayanagar,17,20.775053696005614,5.467063064071859,1.0404213192637954,5.628881367722953,36,11,1:0.44:0.16,3988,12645.856659361247,9.788540762072316,85.98427814299387,1.7718459067408063,2.336615632000681,1.3936212722986503
9780654,2023-01-12 18:37:33,Ale,Cans,Whitefield,13,16.079693330196125,5.074359964982856,1.0415337354736227,5.715176464278863,39,6,1:0.49:0.27,1148,14854.168537970492,6.915657168661825,89.80425175108374,1.886345906579435,2.3424727533758514,3.0427406485338486
4936176,2023-01-12 19:47:58,Porter,Kegs,Rajajinagar,15,21.879519314666688,5.306435212460866,1.0403538629960456,5.947273608545232,26,9,1:0.41:0.13,3408,2293.4792824078786,6.420432034538859,80.79697781084123,4.6371536067252626,3.5501682547208495,2.928319355783583
9743818,2023-01-12 20:41:45,Pilsner,Pints,Rajajinagar,18,24.16147615145362,4.505723081021939,1.0569265221168902,4.796561068424818,43,13,1:0.49:0.25,2889,13493.664138370916,9.063297335490306,74.25227503714228,2.143984588413474,4.517773855225037,1.3491894468732215
8093289,2023-01-13 00:45:53,Pilsner,Bottles,Whitefield,10,20.22834434287514,5.476155450642181,1.0660027371517784,4.698743470038255,45,7,1:0.27:0.13,2797,19589.72465948066,7.212991328416486,89.0841073665833,4.526499209186182,4.123123475779595,4.158718713703158
8426406,2023-01-13 01:22:53,Sour,Kegs,Yelahanka,16,23.003502082933693,4.981992415116819,1.0533326577396425,5.142335067517552,50,5,1:0.35:0.13,3879,19501.013510818855,6.140708926913247,76.33326645673488,3.0684993864883854,4.716673976066264,4.157912618323529
8224340,2023-01-13 03:35:55,Lager,Kegs,Koramangala,18,24.264239565353186,4.652291191299884,1.0498990386264468,4.991611703335561,49,10,1:0.22:0.24,3070,19029.962675804603,7.0263390572485145,73.23520344726785,2.8842571141539013,2.53045266235193,2.203366768183813
2817713,2023-01-13 08:27:40,Wheat Beer,Bottles,Koramangala,19,17.278144047405974,5.220932842385547,1.066262331772869,4.601049194834717,44,18,1:0.38:0.19,3127,15327.638014710536,6.552300662443429,88.2768979077496,2.553876639373699,4.023836445503985,4.005169132305619
3362116,2023-01-13 13:02:46,Ale,Bottles,Whitefield,14,24.860764335088508,4.609590032455985,1.0689427346796312,5.1269987507834305,47,7,1:0.21:0.21,2487,8956.112390873448,8.489567034778599,80.21715172923479,4.078005428410376,2.7829686943062706,1.7764395494065965
5725602,2023-01-13 15:16:41,Sour,Kegs,Jayanagar,11,23.05934328243147,5.192240293176404,1.046063192386874,4.961040621751811,27,13,1:0.39:0.29,1746,6018.2709464036525,8.764734050438278,75.91389032424705,1.3495110424205357,4.884228072416361,3.3414717238712566
2184425,2023-01-13 20:27:35,Ale,Kegs,Indiranagar,15,16.993973806103387,5.209603907368902,1.0436733628924209,5.139450678573309,33,16,1:0.22:0.26,3276,17856.4592307741,9.659383947779531,85.46150806648266,2.88314626440528,1.9399744775846304,3.0979528299337646
2339080,2023-01-14 04:01:02,Sour,Pints,Yelahanka,18,19.75380092819799,4.868533591318107,1.0631893028512804,5.7401580077368894,55,12,1:0.33:0.19,1678,12796.131545125285,6.061603009021842,88.29581214041437,3.6344869128932227,1.4589898068281832,1.7437912607591874
825494,2023-01-14 04:14:56,Pilsner,Kegs,Jayanagar,17,18.088736590844128,4.796437424577525,1.0593033617180236,4.737618587391095,50,18,1:0.32:0.12,4573,14491.752416440351,8.912702336464315,80.04370586009496,4.78004404958723,1.0460481673506092,2.4242855088059905
8535855,2023-01-14 05:04:13,Lager,Cans,Yelahanka,17,24.87294733787575,5.470871111265534,1.0486356835538289,5.892625312488687,54,19,1:0.27:0.14,1512,5838.911103339904,9.28408067699683,87.0477193874842,3.1346657590011358,1.8520675520051921,1.073195946742791
4429184,2023-01-14 08:10:30,Porter,Bottles,Electronic City,11,24.496477055945867,4.522120319336196,1.0425924830376303,5.010091121606109,23,7,1:0.40:0.23,2735,1571.0938468920751,8.540367143081976,72.43881768149276,1.1939442805302214,1.2930581991088808,2.4824905664475265
7205377,2023-01-14 08:30:54,Ale,Cans,Rajajinagar,18,22.99683818383015,4.69583872408108,1.046152432323204,4.570681510008687,38,17,1:0.26:0.16,3328,16656.31239546431,6.439360347676891,79.65326053382023,2.484124076606816,1.5630763246354338,1.50916437965481
2746013,2023-01-14 10:05:40,IPA,Cans,Rajajinagar,16,15.512523982858081,4.848223794169039,1.0688363183137604,5.325970659657344,52,17,1:0.23:0.11,4672,3634.804033831571,9.715603683885757,70.53331728242541,1.0991724756558043,3.7523633890349797,4.179471055498696
6973607,2023-01-14 14:24:55,Porter,Cans,HSR Layout,13,16.334085966765024,5.062564017057582,1.075892119119105,5.908448583323198,51,19,1:0.24:0.29,4211,17905.358016217928,7.232000450963128,87.11385447407221,2.7455817857936498,3.653231486025472,2.3867698324880915
3613582,2023-01-14 14:52:38,Porter,Kegs,Marathahalli,10,18.856396945774392,5.488946819718733,1.0338125426580511,5.433193185391536,24,19,1:0.39:0.21,1081,7509.39279976699,7.258809108633588,73.61803541384197,3.8791716207227647,3.6941129799323456,4.195023860187316
2216780,2023-01-14 20:41:16,Sour,Kegs,Whitefield,16,21.811520525649236,4.943569727447579,1.0522105528600334,4.5241532631117,48,10,1:0.47:0.29,1230,8740.578651140337,7.858864574277449,74.42419146316328,1.8127306792979243,1.8293075461183248,3.7128743953984706
1957337,2023-01-14 21:14:59,Pilsner,Bottles,Koramangala,13,18.758674405042555,4.639675500198622,1.0794819890077165,5.746333014887167,24,18,1:0.21:0.13,4437,2437.6025820842906,7.34253601650679,88.30946690103167,2.3622039695586072,1.8781429287215188,1.2623024185602825
288468,2023-01-14 23:21:29,Wheat Beer,Pints,Malleswaram,15,16.911310426759076,5.216107418720981,1.0745357673883247,5.602227810148744,59,10,1:0.46:0.14,2471,12772.664504363354,8.659438768054649,88.70956144862423,1.9591706693933095,2.038824736251015,3.2007867566126573
8751814,2023-01-15 00:04:34,Sour,Kegs,Electronic City,19,20.47486544204083,4.598909420683447,1.0545932076531876,5.7487906769512644,56,12,1:0.46:0.12,2986,2869.759876969719,6.954334968652894,75.54204196961057,4.0276387665648805,4.855301154767013,2.8749418299850062
6380876,2023-01-15 01:38:27,Stout,Kegs,Indiranagar,10,19.023327463906774,4.754101653238127,1.0727512591004182,5.59109265010981,37,15,1:0.48:0.29,4378,2360.112829118937,7.116935591667499,78.48130644659608,4.556178216937873,2.071564409637828,2.6310039626476187
9763286,2023-01-15 07:18:13,Stout,Bottles,Yelahanka,15,17.32221896537475,5.1186097326381255,1.0434999297488083,5.839946595225955,57,10,1:0.34:0.11,873,6673.824777205705,6.014283315276665,87.02230999016913,1.9545515442013808,4.617673002288128,2.1212598249891093
8328449,2023-01-15 08:23:11,Stout,Cans,Koramangala,17,17.10038036067016,4.6242919553511195,1.0356433977131934,5.42553241892543,50,15,1:0.21:0.27,774,5253.621912448489,9.25284396114629,78.02260482630393,4.269509580398063,3.577888859921665,2.033739559418853
9533127,2023-01-15 09:09:31,Wheat Beer,Bottles,Marathahalli,15,19.2763426616466,4.549591836802065,1.0379083908409452,5.846180567669341,47,10,1:0.34:0.17,3518,19046.124587435435,9.423441981407564,88.8797605010098,3.1584250388548014,4.89382822838374,1.9783867408897482
4374144,2023-01-15 13:20:12,Lager,Kegs,Malleswaram,15,20.78558023094436,5.107827285872689,1.0691901113572777,5.130345192257716,25,18,1:0.36:0.14,1174,2525.6065703281392,9.522754316714709,78.04486880025516,2.325373734072729,1.8370236474330985,2.056037645892065
9340779,2023-01-15 13:21:57,Lager,Cans,Yelahanka,13,16.49895220409374,5.017067585301702,1.0483926895917295,4.643775829634658,33,5,1:0.30:0.14,1142,19094.283594075372,9.533087698983156,71.67642671535643,1.329981252562884,4.8460151638483975,4.771224289395775
2829406,2023-01-15 14:35:03,Ale,Cans,Whitefield,17,24.234000617748375,5.322304072993226,1.054436312116582,5.588486917788102,43,16,1:0.31:0.16,4594,6280.162717036351,6.99068627306877,81.66073748153615,4.632476562424294,3.335513494262504,3.1577742298264644
806096,2023-01-15 18:42:46,Wheat Beer,Kegs,Marathahalli,13,20.31305450294546,4.877979401953382,1.058609467889589,5.335040298727073,25,9,1:0.39:0.15,2120,7477.196107344778,7.0282497601948535,71.23943846374671,3.9463002754749374,2.3692121791364134,1.528672538703975
2370424,2023-01-16 01:08:41,Wheat Beer,Bottles,Electronic City,16,22.73704056286241,4.508149852568722,1.0755857843161538,5.155777268411695,56,11,1:0.29:0.18,2413,11440.07460823113,7.091307244787924,76.53010672306633,2.044298398220402,2.393496064448453,1.7966530549661401
6819321,2023-01-16 03:50:54,Pilsner,Cans,Marathahalli,12,19.497348805311525,5.2429323527592695,1.0480801150033547,5.514034351727174,31,17,1:0.32:0.27,4669,2730.7476618444543,8.11518932797573,87.38378450481224,2.783142305178655,3.155289293054334,2.23255574063687
3723555,2023-01-16 05:32:32,Stout,Bottles,Rajajinagar,19,16.60515781442215,5.4813648161707205,1.0420194948736636,4.966517596529739,23,15,1:0.47:0.30,1414,18402.691461944894,8.60070462822706,74.58539679097944,1.294086815877737,2.870785277713412,3.696476052575575
3851251,2023-01-16 05:53:17,Ale,Bottles,Marathahalli,13,16.449072402695663,4.831750530488523,1.0571686432327387,5.093062488642047,37,19,1:0.38:0.20,1076,8843.11648154537,6.313539815857392,88.2095319891215,4.585937464316506,3.9159710906548275,2.733977123556686
7953700,2023-01-16 07:01:30,Lager,Bottles,Electronic City,13,18.9416449370376,4.945391659565749,1.069904874846137,4.6171924061586695,28,7,1:0.39:0.25,3494,14099.084141425688,7.311943058765456,74.60529837823398,3.148310569013809,1.8028726055821291,3.6447362058650197
98509,2023-01-16 12:16:16,Pilsner,Pints,Yelahanka,12,16.26692017685536,4.770901051982307,1.0710201499008531,5.266724668627511,44,5,1:0.37:0.28,4888,1366.3252081504877,7.964810725625219,71.8360479932652,4.168232066356808,3.2067960601669543,3.678133773024023
2205038,2023-01-16 22:20:04,Wheat Beer,Kegs,Koramangala,14,22.319792840472594,5.271078670660093,1.0481203839120738,4.627783576153276,55,15,1:0.39:0.24,4989,15405.388293669175,8.897033555776998,86.71579028557646,4.578169805065806,3.584253662937024,3.965810541870069
6575555,2023-01-16 23:43:14,Wheat Beer,Cans,Yelahanka,10,18.100303767935635,5.0542831120305305,1.0750445808728324,4.560273714363179,40,19,1:0.39:0.12,4001,9148.301543185014,8.492257849653921,83.74551325193625,2.861655165251826,4.883613402340717,4.619753227969271
9458378,2023-01-17 05:41:22,Wheat Beer,Bottles,Whitefield,18,15.354859197500103,5.415492913129891,1.0525721175667437,5.282387918746372,38,11,1:0.34:0.11,3699,8187.510679677772,8.628835628647838,73.13887242856977,1.5702718072160078,1.325734652050163,4.822571515357438
4800053,2023-01-17 06:38:48,Pilsner,Pints,Marathahalli,17,18.966027759555203,4.848034493982941,1.04798355466522,4.525757655319204,47,12,1:0.22:0.13,658,6311.239538731028,8.99285301242711,82.84169902132615,3.4819300269999607,1.9504501416750069,2.600135408696999
4694785,2023-01-17 08:24:22,Lager,Bottles,Jayanagar,12,24.544820098886994,4.947645137399998,1.057575775630225,5.3137387779558765,42,10,1:0.47:0.13,817,12660.52443847257,8.902334519442178,70.88832224149866,2.49091131659085,1.1534070163366934,4.7513464248836215
9502496,2023-01-17 13:37:11,Wheat Beer,Kegs,Yelahanka,16,16.88732807477893,4.600004488470912,1.0644210417592956,5.422343925360593,39,11,1:0.45:0.26,1021,19097.573217825455,8.557818727462857,88.16616069164724,1.5172462243809348,3.1912271299985293,4.511916074028182
6187415,2023-01-17 14:05:38,Wheat Beer,Cans,Malleswaram,19,17.531819544197653,5.372740991116209,1.0784217347885403,4.98999814491663,38,12,1:0.29:0.13,4028,2980.321910765496,7.105217758433033,89.313933264484,3.0046353915382187,4.380252113675036,2.0543756785371823
8727342,2023-01-17 17:11:08,Lager,Cans,Jayanagar,17,16.999308828695117,5.065846686516664,1.0481656573020013,4.815839786834119,41,17,1:0.31:0.29,2468,16313.287914890101,8.178435334365698,88.21402953208634,2.749152880244701,3.7695400525188685,4.428237620061246
6492404,2023-01-17 18:18:15,IPA,Cans,Marathahalli,13,22.334465228810558,5.289724912480646,1.0322927108505007,5.400865256631022,39,5,1:0.30:0.27,3111,4935.039492596517,9.127118249314984,77.86931044268545,2.8820018295754872,4.281281092525303,1.7520903697870054
9411529,2023-01-17 23:04:30,Stout,Bottles,Koramangala,17,16.895351501091575,4.6704337219920244,1.0789132626812397,4.677548203080347,58,18,1:0.38:0.24,3713,8927.043709548569,6.094716413771364,88.32792980911557,4.388327769547282,1.8759350288078056,2.0085113767920055
3734633,2023-01-18 00:18:51,IPA,Bottles,Koramangala,10,17.680808856109813,5.425483572066898,1.0638656619824987,4.865899874135044,35,5,1:0.31:0.13,2933,2199.776201750778,6.175637379277823,81.80846687372889,2.490259243993685,2.403835697406374,2.816979231089917
6501740,2023-01-18 00:21:49,Porter,Cans,Jayanagar,13,19.64452526267325,5.3244269589332145,1.0660008354080437,5.665551087218626,47,16,1:0.27:0.25,1231,17456.485500317536,8.29198673477018,80.42106399514081,4.433333137175882,4.548193539194685,1.0195508299141323
208296,2023-01-18 04:58:46,Pilsner,Pints,Malleswaram,11,24.028598659302176,4.701378132265736,1.0403754892424457,5.166348685848392,42,5,1:0.34:0.19,4458,11836.75460011652,6.395136850644672,75.82295370392498,1.8445159732445942,1.3414521602281835,3.5389954110332744
3439425,2023-01-18 06:15:43,IPA,Cans,Koramangala,19,15.473071592844308,5.341872621075457,1.0706782330654636,5.019705255829449,48,14,1:0.47:0.24,4971,13684.370509675227,9.93136772272107,74.25550859213293,2.5798026694201206,1.0056718284380475,3.620448870346255
8494865,2023-01-18 10:57:59,Pilsner,Kegs,HSR Layout,15,24.360218594366135,4.9274621067198225,1.0761428939316429,5.248818054553705,55,16,1:0.23:0.11,4922,2443.4317718096045,7.096751605682197,73.19012351033543,4.478283566343121,3.580207834705116,4.093406223226255
